overlay_id,city_key,city_name,icao,lat,lon,role_layer,role_kind,source_family,source_instance_key,provider,product_name,station_or_product_id,source_station_name,source_station_lat,source_station_lon,distance_km,distance_basis,coverage_relation,priority_rank,is_primary,is_derived,derived_from,endpoint_url,delay_minutes,delay_basis,freshness_rule,valid_from,valid_to,verification_status,evidence_refs,notes
madrid|nearby|global_metar_cluster_madrid,madrid,Madrid,LEMD,40.47,-3.56,nearby,global_metar_cluster,global_metar_cluster,global_metar_cluster_madrid,PolyWeather composition over AviationWeather,Global METAR cluster,LEMD,Global METAR cluster,40.47,-3.56,0.000,composite_cluster_proxy,nearby_cluster,300,false,true,aviationweather_metar; aviationweather_taf,https://aviationweather.gov/api/data/metar,5,inherits underlying METAR/TAF report timing,cluster fallback only,2026-04-21,,repo_inferred,/Users/leofitz/zeus/config/cities.json; /Users/leofitz/zeus/docs/polyweather_city_source_overlay_verified.csv,Global nearby-station composition; active only for the explicit city cluster list.
manila|forecast|openmeteo_forecast_manila,manila,Manila,RPLL,14.51,121.00,forecast,forecast_primary,openmeteo_forecast,openmeteo_forecast_manila,Open-Meteo,Open-Meteo Forecast API,api.open-meteo.com/v1/forecast,Open-Meteo city grid point,14.51,121.00,0.000,model_anchor,city,10,true,false,,https://api.open-meteo.com/v1/forecast,360,model-cycle dependent; official docs do not expose a fixed SLA,latest-model snapshot,2026-04-21,,official_partial,https://open-meteo.com/en/docs; https://open-meteo.com/en/docs/model-updates,Global baseline forecast feed for the city grid point.
manila|forecast|openmeteo_ensemble_manila,manila,Manila,RPLL,14.51,121.00,forecast,forecast_ensemble,openmeteo_ensemble,openmeteo_ensemble_manila,Open-Meteo,Open-Meteo Ensemble API,ensemble-api.open-meteo.com/v1/ensemble,Open-Meteo city grid point,14.51,121.00,0.000,model_anchor,city,20,true,false,,https://ensemble-api.open-meteo.com/v1/ensemble,360,model-cycle dependent; ensemble follows upstream update cadence,latest-model snapshot,2026-04-21,,official_partial,https://open-meteo.com/en/docs/ensemble-api; https://open-meteo.com/en/docs/model-updates,Ensemble member family used in the forecast stack.
manila|forecast|openmeteo_previous_runs_manila,manila,Manila,RPLL,14.51,121.00,forecast,forecast_multi_model,openmeteo_previous_runs,openmeteo_previous_runs_manila,Open-Meteo,Open-Meteo Previous Runs / Multi-Model,previous-runs-api.open-meteo.com/v1/forecast,Open-Meteo city grid point,14.51,121.00,0.000,model_anchor,city,30,true,true,openmeteo upstream models,https://previous-runs-api.open-meteo.com/v1/forecast,720,reconstructed previous-runs lag / safe-fetch window,reconstructed latest available run,2026-04-21,,official_partial,https://open-meteo.com/en/docs; https://open-meteo.com/en/docs/model-updates,Redistributed previous-run / multi-model family; used as the third Open-Meteo forecast leg.
manila|history|wu_history_manila,manila,Manila,RPLL,14.51,121.00,history,settlement_history,wu_icao_history,wu_history_manila,Weather Underground,Weather Underground Historical Weather,RPLL,RPLL,14.51,121.00,0.000,same_airport_proxy,city,100,true,false,,https://www.wunderground.com/history/daily/ph/manila/RPLL,40.0,city-specific measured publication delay from config/wu_obs_latency.json,local-day settlement anchor,2026-04-21,,repo_measured,/Users/leofitz/zeus/config/cities.json; /Users/leofitz/zeus/config/wu_obs_latency.json; https://www.wunderground.com/history/daily/ph/manila/RPLL,WU settlement/history page; current settlement source in config/cities.json.
manila|observation|aviationweather_metar_manila,manila,Manila,RPLL,14.51,121.00,observation,airport_metar,aviationweather_metar,aviationweather_metar_manila,AviationWeather.gov,Aviation Weather METAR,RPLL,RPLL,14.51,121.00,0.000,same_airport_proxy,airport,200,true,false,,https://aviationweather.gov/api/data/metar,5,repo-measured fast-lane latency; official pages do not publish a fixed SLA,latest-report receipt time,2026-04-21,,repo_measured,https://aviationweather.gov/data/api/; https://aviationweather.gov/data/metar/,Airport METAR feed used for local current observation support; not used for HK or NOAA-settled cities.
manila|observation|aviationweather_taf_manila,manila,Manila,RPLL,14.51,121.00,observation,airport_taf,aviationweather_taf,aviationweather_taf_manila,AviationWeather.gov,Aviation Weather TAF,RPLL,RPLL,14.51,121.00,0.000,same_airport_proxy,airport,210,false,false,,https://aviationweather.gov/api/data/taf,,report/issuer driven; no fixed SLA published,latest available forecast bulletin,2026-04-21,,official_partial,https://aviationweather.gov/data/api/; https://aviationweather.gov/data/metar/,Terminal forecast bulletin for the airport station.
manila|nearby|global_metar_cluster_manila,manila,Manila,RPLL,14.51,121.00,nearby,global_metar_cluster,global_metar_cluster,global_metar_cluster_manila,PolyWeather composition over AviationWeather,Global METAR cluster,RPLL,Global METAR cluster,14.51,121.00,0.000,composite_cluster_proxy,nearby_cluster,300,false,true,aviationweather_metar; aviationweather_taf,https://aviationweather.gov/api/data/metar,5,inherits underlying METAR/TAF report timing,cluster fallback only,2026-04-21,,repo_inferred,/Users/leofitz/zeus/config/cities.json; /Users/leofitz/zeus/docs/polyweather_city_source_overlay_verified.csv,Global nearby-station composition; active only for the explicit city cluster list.
mexico-city|forecast|openmeteo_forecast_mexico-city,mexico-city,Mexico City,MMMX,19.44,-99.07,forecast,forecast_primary,openmeteo_forecast,openmeteo_forecast_mexico-city,Open-Meteo,Open-Meteo Forecast API,api.open-meteo.com/v1/forecast,Open-Meteo city grid point,19.44,-99.07,0.000,model_anchor,city,10,true,false,,https://api.open-meteo.com/v1/forecast,360,model-cycle dependent; official docs do not expose a fixed SLA,latest-model snapshot,2026-04-21,,official_partial,https://open-meteo.com/en/docs; https://open-meteo.com/en/docs/model-updates,Global baseline forecast feed for the city grid point.
mexico-city|forecast|openmeteo_ensemble_mexico-city,mexico-city,Mexico City,MMMX,19.44,-99.07,forecast,forecast_ensemble,openmeteo_ensemble,openmeteo_ensemble_mexico-city,Open-Meteo,Open-Meteo Ensemble API,ensemble-api.open-meteo.com/v1/ensemble,Open-Meteo city grid point,19.44,-99.07,0.000,model_anchor,city,20,true,false,,https://ensemble-api.open-meteo.com/v1/ensemble,360,model-cycle dependent; ensemble follows upstream update cadence,latest-model snapshot,2026-04-21,,official_partial,https://open-meteo.com/en/docs/ensemble-api; https://open-meteo.com/en/docs/model-updates,Ensemble member family used in the forecast stack.
mexico-city|forecast|openmeteo_previous_runs_mexico-city,mexico-city,Mexico City,MMMX,19.44,-99.07,forecast,forecast_multi_model,openmeteo_previous_runs,openmeteo_previous_runs_mexico-city,Open-Meteo,Open-Meteo Previous Runs / Multi-Model,previous-runs-api.open-meteo.com/v1/forecast,Open-Meteo city grid point,19.44,-99.07,0.000,model_anchor,city,30,true,true,openmeteo upstream models,https://previous-runs-api.open-meteo.com/v1/forecast,720,reconstructed previous-runs lag / safe-fetch window,reconstructed latest available run,2026-04-21,,official_partial,https://open-meteo.com/en/docs; https://open-meteo.com/en/docs/model-updates,Redistributed previous-run / multi-model family; used as the third Open-Meteo forecast leg.
mexico-city|history|wu_history_mexico-city,mexico-city,Mexico City,MMMX,19.44,-99.07,history,settlement_history,wu_icao_history,wu_history_mexico-city,Weather Underground,Weather Underground Historical Weather,MMMX,MMMX,19.44,-99.07,0.000,same_airport_proxy,city,100,true,false,,https://www.wunderground.com/history/daily/mx/mexico-city/MMMX,40.0,city-specific measured publication delay from config/wu_obs_latency.json,local-day settlement anchor,2026-04-21,,repo_measured,/Users/leofitz/zeus/config/cities.json; /Users/leofitz/zeus/config/wu_obs_latency.json; https://www.wunderground.com/history/daily/mx/mexico-city/MMMX,WU settlement/history page; current settlement source in config/cities.json.
mexico-city|history|meteostat_bulk_mexico-city,mexico-city,Mexico City,MMMX,19.44,-99.07,history,meteostat_bulk_history,meteostat_bulk,meteostat_bulk_mexico-city,Meteostat,Meteostat bulk hourly archive,76679,76679,19.44,-99.07,0.000,airport_proxy_unverified,history_only,120,false,true,wu_icao_history,https://bulk.meteostat.net/v2/hourly/{WMO}.csv.gz,,archive lag is weeks to months; no stable minute SLA,historical fill only,2026-04-21,,repo_measured,https://bulk.meteostat.net/v2/hourly/{WMO}.csv.gz; https://bulk.meteostat.net/v2/stations/full.json.gz,Historical fallback for sparse stations; not a live feed.
mexico-city|observation|aviationweather_metar_mexico-city,mexico-city,Mexico City,MMMX,19.44,-99.07,observation,airport_metar,aviationweather_metar,aviationweather_metar_mexico-city,AviationWeather.gov,Aviation Weather METAR,MMMX,MMMX,19.44,-99.07,0.000,same_airport_proxy,airport,200,true,false,,https://aviationweather.gov/api/data/metar,5,repo-measured fast-lane latency; official pages do not publish a fixed SLA,latest-report receipt time,2026-04-21,,repo_measured,https://aviationweather.gov/data/api/; https://aviationweather.gov/data/metar/,Airport METAR feed used for local current observation support; not used for HK or NOAA-settled cities.
mexico-city|observation|aviationweather_taf_mexico-city,mexico-city,Mexico City,MMMX,19.44,-99.07,observation,airport_taf,aviationweather_taf,aviationweather_taf_mexico-city,AviationWeather.gov,Aviation Weather TAF,MMMX,MMMX,19.44,-99.07,0.000,same_airport_proxy,airport,210,false,false,,https://aviationweather.gov/api/data/taf,,report/issuer driven; no fixed SLA published,latest available forecast bulletin,2026-04-21,,official_partial,https://aviationweather.gov/data/api/; https://aviationweather.gov/data/metar/,Terminal forecast bulletin for the airport station.
mexico-city|nearby|global_metar_cluster_mexico-city,mexico-city,Mexico City,MMMX,19.44,-99.07,nearby,global_metar_cluster,global_metar_cluster,global_metar_cluster_mexico-city,PolyWeather composition over AviationWeather,Global METAR cluster,MMMX,Global METAR cluster,19.44,-99.07,0.000,composite_cluster_proxy,nearby_cluster,300,false,true,aviationweather_metar; aviationweather_taf,https://aviationweather.gov/api/data/metar,5,inherits underlying METAR/TAF report timing,cluster fallback only,2026-04-21,,repo_inferred,/Users/leofitz/zeus/config/cities.json; /Users/leofitz/zeus/docs/polyweather_city_source_overlay_verified.csv,Global nearby-station composition; active only for the explicit city cluster list.
miami|forecast|openmeteo_forecast_miami,miami,Miami,KMIA,25.79,-80.32,forecast,forecast_primary,openmeteo_forecast,openmeteo_forecast_miami,Open-Meteo,Open-Meteo Forecast API,api.open-meteo.com/v1/forecast,Open-Meteo city grid point,25.79,-80.32,0.000,model_anchor,city,10,true,false,,https://api.open-meteo.com/v1/forecast,360,model-cycle dependent; official docs do not expose a fixed SLA,latest-model snapshot,2026-04-21,,official_partial,https://open-meteo.com/en/docs; https://open-meteo.com/en/docs/model-updates,Global baseline forecast feed for the city grid point.
miami|forecast|openmeteo_ensemble_miami,miami,Miami,KMIA,25.79,-80.32,forecast,forecast_ensemble,openmeteo_ensemble,openmeteo_ensemble_miami,Open-Meteo,Open-Meteo Ensemble API,ensemble-api.open-meteo.com/v1/ensemble,Open-Meteo city grid point,25.79,-80.32,0.000,model_anchor,city,20,true,false,,https://ensemble-api.open-meteo.com/v1/ensemble,360,model-cycle dependent; ensemble follows upstream update cadence,latest-model snapshot,2026-04-21,,official_partial,https://open-meteo.com/en/docs/ensemble-api; https://open-meteo.com/en/docs/model-updates,Ensemble member family used in the forecast stack.
miami|forecast|openmeteo_previous_runs_miami,miami,Miami,KMIA,25.79,-80.32,forecast,forecast_multi_model,openmeteo_previous_runs,openmeteo_previous_runs_miami,Open-Meteo,Open-Meteo Previous Runs / Multi-Model,previous-runs-api.open-meteo.com/v1/forecast,Open-Meteo city grid point,25.79,-80.32,0.000,model_anchor,city,30,true,true,openmeteo upstream models,https://previous-runs-api.open-meteo.com/v1/forecast,720,reconstructed previous-runs lag / safe-fetch window,reconstructed latest available run,2026-04-21,,official_partial,https://open-meteo.com/en/docs; https://open-meteo.com/en/docs/model-updates,Redistributed previous-run / multi-model family; used as the third Open-Meteo forecast leg.
miami|forecast|nws_forecast_miami,miami,Miami,KMIA,25.79,-80.32,forecast,nws_forecast,nws_forecast,nws_forecast_miami,National Weather Service,NWS Points Forecast,"25.7881,-80.3169",NWS forecast point,25.79,-80.32,0.000,model_anchor,national,40,true,false,,"https://api.weather.gov/points/25.78806,-80.31692",,official forecast lifecycle; no fixed public SLA,latest grid-point point forecast,2026-04-21,,official_partial,https://www.weather.gov/documentation/services-web-api,US forecast supplement.
miami|history|wu_history_miami,miami,Miami,KMIA,25.79,-80.32,history,settlement_history,wu_icao_history,wu_history_miami,Weather Underground,Weather Underground Historical Weather,KMIA,KMIA,25.79,-80.32,0.000,same_airport_proxy,city,100,true,false,,https://www.wunderground.com/history/daily/us/miami/KMIA,0.0,city-specific measured publication delay from config/wu_obs_latency.json,local-day settlement anchor,2026-04-21,,repo_measured,/Users/leofitz/zeus/config/cities.json; /Users/leofitz/zeus/config/wu_obs_latency.json; https://www.wunderground.com/history/daily/us/miami/KMIA,WU settlement/history page; current settlement source in config/cities.json.
miami|history|meteostat_bulk_miami,miami,Miami,KMIA,25.79,-80.32,history,meteostat_bulk_history,meteostat_bulk,meteostat_bulk_miami,Meteostat,Meteostat bulk hourly archive,72202,72202,25.79,-80.32,0.000,airport_proxy_unverified,history_only,120,false,true,wu_icao_history,https://bulk.meteostat.net/v2/hourly/{WMO}.csv.gz,,archive lag is weeks to months; no stable minute SLA,historical fill only,2026-04-21,,repo_measured,https://bulk.meteostat.net/v2/hourly/{WMO}.csv.gz; https://bulk.meteostat.net/v2/stations/full.json.gz,Historical fallback for sparse stations; not a live feed.
miami|observation|aviationweather_metar_miami,miami,Miami,KMIA,25.79,-80.32,observation,airport_metar,aviationweather_metar,aviationweather_metar_miami,AviationWeather.gov,Aviation Weather METAR,KMIA,KMIA,25.79,-80.32,0.000,same_airport_proxy,airport,200,true,false,,https://aviationweather.gov/api/data/metar,5,repo-measured fast-lane latency; official pages do not publish a fixed SLA,latest-report receipt time,2026-04-21,,repo_measured,https://aviationweather.gov/data/api/; https://aviationweather.gov/data/metar/,Airport METAR feed used for local current observation support; not used for HK or NOAA-settled cities.
miami|observation|aviationweather_taf_miami,miami,Miami,KMIA,25.79,-80.32,observation,airport_taf,aviationweather_taf,aviationweather_taf_miami,AviationWeather.gov,Aviation Weather TAF,KMIA,KMIA,25.79,-80.32,0.000,same_airport_proxy,airport,210,false,false,,https://aviationweather.gov/api/data/taf,,report/issuer driven; no fixed SLA published,latest available forecast bulletin,2026-04-21,,official_partial,https://aviationweather.gov/data/api/; https://aviationweather.gov/data/metar/,Terminal forecast bulletin for the airport station.
miami|observation|madis_hfmetar_miami,miami,Miami,KMIA,25.79,-80.32,observation,madis_hfmetar,madis_hfmetar,madis_hfmetar_miami,NOAA MADIS,MADIS HFMETAR / 1-minute ASOS,KMIA,KMIA,25.79,-80.32,0.000,same_airport_proxy,airport,220,true,false,,https://madis-data.ncep.noaa.gov/madisPublic1/data/LDAD/hfmetar/netCDF/,5,official 5-minute processing / storage cadence,near-real-time airport observation,2026-04-21,,official_explicit,https://madis.ncep.noaa.gov/madis_metar.shtml; https://madis.ncep.noaa.gov/madis_OMO.shtml,US airport current-observation mirror used for fill and monitoring.
miami|nearby|global_metar_cluster_miami,miami,Miami,KMIA,25.79,-80.32,nearby,global_metar_cluster,global_metar_cluster,global_metar_cluster_miami,PolyWeather composition over AviationWeather,Global METAR cluster,KMIA,Global METAR cluster,25.79,-80.32,0.000,composite_cluster_proxy,nearby_cluster,300,false,true,aviationweather_metar; aviationweather_taf,https://aviationweather.gov/api/data/metar,5,inherits underlying METAR/TAF report timing,cluster fallback only,2026-04-21,,repo_inferred,/Users/leofitz/zeus/config/cities.json; /Users/leofitz/zeus/docs/polyweather_city_source_overlay_verified.csv,Global nearby-station composition; active only for the explicit city cluster list.
